Group,ResponseId,option_cond,num_True,num_False,num_yes_True,prop_yes_True,prop_yes_False,w_True,w_False,ano_true_false_unsure,num_yes_False
Share,R_2V9g3jhhT5cJWus,Opt_in,4.0,15.0,0.0,0.0,0.0,0.006172839506172839,0.005547337278106509,false,0.0
Share,R_2V9g3jhhT5cJWus,Opt_out,0.0,3.0,0.0,,0.0,0.0,0.001477832512315271,false,0.0
Share,R_2VCk0Gu0p4RrWt1,Opt_in,4.0,18.0,0.0,0.0,0.0,0.006172839506172839,0.006656804733727811,false,0.0
Share,R_2VCk0Gu0p4RrWt1,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2VEWbFj2q3n17Lg,Opt_in,3.0,14.0,3.0,1.0,0.2857142857142857,0.004629629629629629,0.005177514792899409,false,4.0
Share,R_2VEWbFj2q3n17Lg,Opt_out,1.0,4.0,0.0,0.0,0.25,0.0024752475247524753,0.0019704433497536944,false,1.0
Share,R_2VdLropFJxsZ8b6,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_2VdLropFJxsZ8b6,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2VscqWnAlz6QpnS,Opt_in,0.0,5.0,0.0,,0.0,0.0,0.0018491124260355029,false,0.0
Share,R_2VscqWnAlz6QpnS,Opt_out,4.0,13.0,0.0,0.0,0.0,0.009900990099009901,0.0064039408866995075,false,0.0
Share,R_2WvV4z50pffjLDn,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2WvV4z50pffjLDn,Opt_out,4.0,18.0,0.0,0.0,0.0,0.009900990099009901,0.008866995073891626,false,0.0
Share,R_2YRnsKN8EXIAEGi,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_2YRnsKN8EXIAEGi,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2YzaupPMbO1yTXd,Opt_in,1.0,4.0,0.0,0.0,0.0,0.0015432098765432098,0.0014792899408284023,false,0.0
Share,R_2YzaupPMbO1yTXd,Opt_out,3.0,14.0,0.0,0.0,0.07142857142857142,0.007425742574257425,0.006896551724137931,false,1.0
Share,R_2aLlr9aQcI7wS6Z,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2aLlr9aQcI7wS6Z,Opt_out,4.0,18.0,0.0,0.0,0.0,0.009900990099009901,0.008866995073891626,false,0.0
Share,R_2aPH0g03bl2z3af,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_2aPH0g03bl2z3af,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2aQ6cQUJYBqPkL9,Opt_in,1.0,4.0,0.0,0.0,0.0,0.0015432098765432098,0.0014792899408284023,false,0.0
Share,R_2aQ6cQUJYBqPkL9,Opt_out,3.0,14.0,0.0,0.0,0.0,0.007425742574257425,0.006896551724137931,false,0.0
Share,R_2aU1p27PHU9hyjn,Opt_in,4.0,18.0,0.0,0.0,0.5,0.006172839506172839,0.006656804733727811,false,9.0
Share,R_2aU1p27PHU9hyjn,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2b2lLVWfCcZlLj8,Opt_in,2.0,4.0,0.0,0.0,0.0,0.0030864197530864196,0.0014792899408284023,false,0.0
Share,R_2b2lLVWfCcZlLj8,Opt_out,2.0,14.0,0.0,0.0,0.0,0.0049504950495049506,0.006896551724137931,false,0.0
Share,R_2ciRsJQNfxQmDdw,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2ciRsJQNfxQmDdw,Opt_out,4.0,18.0,0.0,0.0,0.05555555555555555,0.009900990099009901,0.008866995073891626,false,1.0
Share,R_2dS9u2KCrv02VWJ,Opt_in,1.0,4.0,0.0,0.0,0.75,0.0015432098765432098,0.0014792899408284023,false,3.0
Share,R_2dS9u2KCrv02VWJ,Opt_out,3.0,14.0,0.0,0.0,0.14285714285714285,0.007425742574257425,0.006896551724137931,false,2.0
Share,R_2dfN656m4d1kQTZ,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_2dfN656m4d1kQTZ,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2ebxpex1pa3MzVg,Opt_in,2.0,6.0,0.0,0.0,0.0,0.0030864197530864196,0.0022189349112426036,false,0.0
Share,R_2ebxpex1pa3MzVg,Opt_out,2.0,12.0,0.0,0.0,0.0,0.0049504950495049506,0.005911330049261084,false,0.0
Share,R_2fiCTBU3dABC6Tz,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2fiCTBU3dABC6Tz,Opt_out,4.0,18.0,0.0,0.0,0.16666666666666666,0.009900990099009901,0.008866995073891626,false,3.0
Share,R_2fyWR80kU4dYY0x,Opt_in,4.0,18.0,0.0,0.0,0.0,0.006172839506172839,0.006656804733727811,false,0.0
Share,R_2fyWR80kU4dYY0x,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2pMneDXRY6DhR0L,Opt_in,4.0,18.0,0.0,0.0,0.0,0.006172839506172839,0.006656804733727811,false,0.0
Share,R_2pMneDXRY6DhR0L,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2q9ilyspotrf7Ay,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2q9ilyspotrf7Ay,Opt_out,4.0,18.0,2.0,0.5,0.6666666666666666,0.009900990099009901,0.008866995073891626,false,12.0
Share,R_2rGhmXp9xtN4xpp,Opt_in,3.0,5.0,0.0,0.0,0.0,0.004629629629629629,0.0018491124260355029,false,0.0
Share,R_2rGhmXp9xtN4xpp,Opt_out,1.0,13.0,0.0,0.0,0.0,0.0024752475247524753,0.0064039408866995075,false,0.0
Share,R_2riSh5xHMUI38Rp,Opt_in,4.0,17.0,0.0,0.0,0.0,0.006172839506172839,0.00628698224852071,false,0.0
Share,R_2riSh5xHMUI38Rp,Opt_out,0.0,1.0,0.0,,0.0,0.0,0.0004926108374384236,false,0.0
Share,R_2ru9EmczqBycEk2,Opt_in,2.0,14.0,0.0,0.0,0.07142857142857142,0.0030864197530864196,0.005177514792899409,false,1.0
Share,R_2ru9EmczqBycEk2,Opt_out,2.0,4.0,0.0,0.0,0.0,0.0049504950495049506,0.0019704433497536944,false,0.0
Share,R_2rvyE03cbSUNQEa,Opt_in,0.0,2.0,0.0,,0.0,0.0,0.0007396449704142012,false,0.0
Share,R_2rvyE03cbSUNQEa,Opt_out,4.0,16.0,0.0,0.0,0.0,0.009900990099009901,0.007881773399014778,false,0.0
Share,R_2s1MglDnM4Zxdkx,Opt_in,2.0,3.0,0.0,0.0,0.0,0.0030864197530864196,0.0011094674556213018,false,0.0
Share,R_2s1MglDnM4Zxdkx,Opt_out,2.0,15.0,0.0,0.0,0.0,0.0049504950495049506,0.007389162561576354,false,0.0
Share,R_2sTlOU7AxDGC3Wd,Opt_in,4.0,17.0,4.0,1.0,1.0,0.006172839506172839,0.00628698224852071,false,17.0
Share,R_2sTlOU7AxDGC3Wd,Opt_out,0.0,1.0,0.0,,0.0,0.0,0.0004926108374384236,false,0.0
Share,R_2teV1drd2Qsw1kI,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_2teV1drd2Qsw1kI,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2tg6hhjpzrl0au7,Opt_in,2.0,8.0,0.0,0.0,0.125,0.0030864197530864196,0.0029585798816568047,false,1.0
Share,R_2tg6hhjpzrl0au7,Opt_out,2.0,10.0,0.0,0.0,0.0,0.0049504950495049506,0.0049261083743842365,false,0.0
Share,R_2tkXPPUoRG6dPWS,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_2tkXPPUoRG6dPWS,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2tsuJqYnu7o79lG,Opt_in,2.0,3.0,0.0,0.0,0.0,0.0030864197530864196,0.0011094674556213018,false,0.0
Share,R_2tsuJqYnu7o79lG,Opt_out,2.0,15.0,0.0,0.0,0.0,0.0049504950495049506,0.007389162561576354,false,0.0
Share,R_2v8pXc8PWneJp2H,Opt_in,3.0,15.0,3.0,1.0,1.0,0.004629629629629629,0.005547337278106509,false,15.0
Share,R_2v8pXc8PWneJp2H,Opt_out,1.0,3.0,1.0,1.0,1.0,0.0024752475247524753,0.001477832512315271,false,3.0
Share,R_2wFB4zecdhaWCHR,Opt_in,3.0,5.0,2.0,0.6666666666666666,0.0,0.004629629629629629,0.0018491124260355029,false,0.0
Share,R_2wFB4zecdhaWCHR,Opt_out,1.0,13.0,0.0,0.0,0.07692307692307693,0.0024752475247524753,0.0064039408866995075,false,1.0
Share,R_2zAX2l2nhM3l90T,Opt_in,4.0,18.0,0.0,0.0,0.0,0.006172839506172839,0.006656804733727811,false,0.0
Share,R_2zAX2l2nhM3l90T,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2zYe4zABLlBGNDf,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_2zYe4zABLlBGNDf,Opt_out,4.0,18.0,0.0,0.0,0.0,0.009900990099009901,0.008866995073891626,false,0.0
Share,R_2zZ3M37yOklgtL5,Opt_in,4.0,18.0,2.0,0.5,0.8888888888888888,0.006172839506172839,0.006656804733727811,false,16.0
Share,R_2zZ3M37yOklgtL5,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_30o7e5QpVPes6W6,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_30o7e5QpVPes6W6,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_31Hhil5he1W4p5R,Opt_in,3.0,11.0,0.0,0.0,0.09090909090909091,0.004629629629629629,0.0040680473372781065,false,1.0
Share,R_31Hhil5he1W4p5R,Opt_out,1.0,7.0,0.0,0.0,0.14285714285714285,0.0024752475247524753,0.0034482758620689655,false,1.0
Share,R_31dBFWceuGWaN6B,Opt_in,4.0,18.0,0.0,0.0,0.0,0.006172839506172839,0.006656804733727811,false,0.0
Share,R_31dBFWceuGWaN6B,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_31u95LQ3FqxctJN,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_31u95LQ3FqxctJN,Opt_out,4.0,18.0,0.0,0.0,0.0,0.009900990099009901,0.008866995073891626,false,0.0
Share,R_33EfsawBNrTM5WX,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_33EfsawBNrTM5WX,Opt_out,4.0,18.0,2.0,0.5,0.05555555555555555,0.009900990099009901,0.008866995073891626,false,1.0
Share,R_33xL6yCDVguFJSU,Opt_in,0.0,1.0,0.0,,0.0,0.0,0.0003698224852071006,false,0.0
Share,R_33xL6yCDVguFJSU,Opt_out,4.0,17.0,2.0,0.5,0.7058823529411765,0.009900990099009901,0.008374384236453201,false,12.0
Share,R_3CIV8CFAdXa9dbG,Opt_in,0.0,4.0,0.0,,0.0,0.0,0.0014792899408284023,false,0.0
Share,R_3CIV8CFAdXa9dbG,Opt_out,4.0,14.0,0.0,0.0,0.0,0.009900990099009901,0.006896551724137931,false,0.0
Share,R_3Dp8u3x2RN0jTXu,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_3Dp8u3x2RN0jTXu,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3EfEDqbfkfq6FUR,Opt_in,4.0,8.0,0.0,0.0,0.0,0.006172839506172839,0.0029585798816568047,false,0.0
Share,R_3EfEDqbfkfq6FUR,Opt_out,0.0,10.0,0.0,,0.0,0.0,0.0049261083743842365,false,0.0
Share,R_3EzJaIlhuMIq63z,Opt_in,4.0,18.0,0.0,0.0,0.0,0.006172839506172839,0.006656804733727811,false,0.0
Share,R_3EzJaIlhuMIq63z,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3GeQMSdZSWKy25e,Opt_in,3.0,18.0,3.0,1.0,1.0,0.004629629629629629,0.006656804733727811,false,18.0
Share,R_3GeQMSdZSWKy25e,Opt_out,1.0,0.0,1.0,1.0,,0.0024752475247524753,0.0,false,0.0
Share,R_3GuZrqwOBhYFNHD,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_3GuZrqwOBhYFNHD,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3HBybdlLfqAbUgQ,Opt_in,4.0,18.0,1.0,0.25,0.1111111111111111,0.006172839506172839,0.006656804733727811,false,2.0
Share,R_3HBybdlLfqAbUgQ,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3HSLqbVcJdpOwbP,Opt_in,4.0,18.0,0.0,0.0,0.0,0.006172839506172839,0.006656804733727811,false,0.0
Share,R_3HSLqbVcJdpOwbP,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3HZj2atVxnqZTUY,Opt_in,0.0,1.0,0.0,,0.0,0.0,0.0003698224852071006,false,0.0
Share,R_3HZj2atVxnqZTUY,Opt_out,4.0,17.0,0.0,0.0,0.0,0.009900990099009901,0.008374384236453201,false,0.0
Share,R_3I5zcrYKlzZ9eKo,Opt_in,4.0,18.0,3.0,0.75,0.2777777777777778,0.006172839506172839,0.006656804733727811,false,5.0
Share,R_3I5zcrYKlzZ9eKo,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3ITanW7zwlxxCJZ,Opt_in,2.0,9.0,2.0,1.0,1.0,0.0030864197530864196,0.0033284023668639054,false,9.0
Share,R_3ITanW7zwlxxCJZ,Opt_out,2.0,9.0,2.0,1.0,1.0,0.0049504950495049506,0.004433497536945813,false,9.0
Share,R_3JJmRsPJVXwatwc,Opt_in,2.0,11.0,0.0,0.0,0.0,0.0030864197530864196,0.0040680473372781065,false,0.0
Share,R_3JJmRsPJVXwatwc,Opt_out,2.0,7.0,0.0,0.0,0.0,0.0049504950495049506,0.0034482758620689655,false,0.0
Share,R_3JxWl6OoXxSaJTu,Opt_in,0.0,2.0,0.0,,0.0,0.0,0.0007396449704142012,false,0.0
Share,R_3JxWl6OoXxSaJTu,Opt_out,4.0,16.0,0.0,0.0,0.0,0.009900990099009901,0.007881773399014778,false,0.0
Share,R_3JxblqwH1aBBCBi,Opt_in,3.0,15.0,0.0,0.0,0.7333333333333333,0.004629629629629629,0.005547337278106509,false,11.0
Share,R_3JxblqwH1aBBCBi,Opt_out,1.0,3.0,1.0,1.0,0.3333333333333333,0.0024752475247524753,0.001477832512315271,false,1.0
Share,R_3L2b39Bry7zOJfx,Opt_in,1.0,3.0,0.0,0.0,0.0,0.0015432098765432098,0.0011094674556213018,false,0.0
Share,R_3L2b39Bry7zOJfx,Opt_out,3.0,15.0,0.0,0.0,0.0,0.007425742574257425,0.007389162561576354,false,0.0
Share,R_3L7syTtVdtIVerr,Opt_in,3.0,2.0,0.0,0.0,0.0,0.004629629629629629,0.0007396449704142012,false,0.0
Share,R_3L7syTtVdtIVerr,Opt_out,1.0,16.0,0.0,0.0,0.0,0.0024752475247524753,0.007881773399014778,false,0.0
Share,R_3NI1ei9vpfgtXlA,Opt_in,1.0,1.0,0.0,0.0,0.0,0.0015432098765432098,0.0003698224852071006,false,0.0
Share,R_3NI1ei9vpfgtXlA,Opt_out,3.0,17.0,0.0,0.0,0.0,0.007425742574257425,0.008374384236453201,false,0.0
Share,R_3NLaJ5mCjX49s77,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_3NLaJ5mCjX49s77,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3OcTHVL5l7YvnFZ,Opt_in,3.0,7.0,0.0,0.0,0.0,0.004629629629629629,0.0025887573964497044,false,0.0
Share,R_3OcTHVL5l7YvnFZ,Opt_out,1.0,11.0,0.0,0.0,0.0,0.0024752475247524753,0.00541871921182266,false,0.0
Share,R_3OoXQhIfHNlGBK4,Opt_in,0.0,1.0,0.0,,1.0,0.0,0.0003698224852071006,false,1.0
Share,R_3OoXQhIfHNlGBK4,Opt_out,4.0,17.0,4.0,1.0,0.9411764705882353,0.009900990099009901,0.008374384236453201,false,16.0
Share,R_3PYQfhvuftic2lg,Opt_in,2.0,10.0,0.0,0.0,0.2,0.0030864197530864196,0.0036982248520710057,false,2.0
Share,R_3PYQfhvuftic2lg,Opt_out,2.0,8.0,0.0,0.0,0.0,0.0049504950495049506,0.003940886699507389,false,0.0
Share,R_3PoxfsopZhKmMP3,Opt_in,0.0,1.0,0.0,,1.0,0.0,0.0003698224852071006,false,1.0
Share,R_3PoxfsopZhKmMP3,Opt_out,4.0,17.0,3.0,0.75,0.6470588235294118,0.009900990099009901,0.008374384236453201,false,11.0
Share,R_3RpuPpkMzZHn8uL,Opt_in,4.0,18.0,0.0,0.0,0.0,0.006172839506172839,0.006656804733727811,false,0.0
Share,R_3RpuPpkMzZHn8uL,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3RrpKCvnQHQNEU6,Opt_in,4.0,18.0,0.0,0.0,0.16666666666666666,0.006172839506172839,0.006656804733727811,false,3.0
Share,R_3RrpKCvnQHQNEU6,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3dJI34CatYKslFs,Opt_in,4.0,16.0,3.0,0.75,0.5,0.006172839506172839,0.005917159763313609,false,8.0
Share,R_3dJI34CatYKslFs,Opt_out,0.0,2.0,0.0,,0.5,0.0,0.0009852216748768472,false,1.0
Share,R_3dX3g9XN7SNMnXe,Opt_in,4.0,18.0,1.0,0.25,0.3888888888888889,0.006172839506172839,0.006656804733727811,false,7.0
Share,R_3dX3g9XN7SNMnXe,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3dXLU13sCDAuhvm,Opt_in,4.0,18.0,1.0,0.25,0.3888888888888889,0.006172839506172839,0.006656804733727811,false,7.0
Share,R_3dXLU13sCDAuhvm,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3eqq1IWENrtPN29,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3eqq1IWENrtPN29,Opt_out,4.0,18.0,0.0,0.0,0.1111111111111111,0.009900990099009901,0.008866995073891626,false,2.0
Share,R_3erze7NbUGRun8y,Opt_in,3.0,9.0,0.0,0.0,0.1111111111111111,0.004629629629629629,0.0033284023668639054,false,1.0
Share,R_3erze7NbUGRun8y,Opt_out,1.0,9.0,0.0,0.0,0.0,0.0024752475247524753,0.004433497536945813,false,0.0
Share,R_3ewzs5R0MqrKTTq,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_3ewzs5R0MqrKTTq,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3fj9RKev4KObhgV,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_3fj9RKev4KObhgV,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3h5RnZ1ow4nUyDC,Opt_in,4.0,11.0,4.0,1.0,0.8181818181818182,0.006172839506172839,0.0040680473372781065,false,9.0
Share,R_3h5RnZ1ow4nUyDC,Opt_out,0.0,7.0,0.0,,0.0,0.0,0.0034482758620689655,false,0.0
Share,R_3hgspEwxNpgFfm5,Opt_in,2.0,6.0,0.0,0.0,0.0,0.0030864197530864196,0.0022189349112426036,false,0.0
Share,R_3hgspEwxNpgFfm5,Opt_out,2.0,12.0,0.0,0.0,0.0,0.0049504950495049506,0.005911330049261084,false,0.0
Share,R_3hzhGQkbgwJV6jL,Opt_in,3.0,9.0,0.0,0.0,0.0,0.004629629629629629,0.0033284023668639054,false,0.0
Share,R_3hzhGQkbgwJV6jL,Opt_out,1.0,9.0,1.0,1.0,0.0,0.0024752475247524753,0.004433497536945813,false,0.0
Share,R_3iL3n4BvZyZqn8p,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3iL3n4BvZyZqn8p,Opt_out,4.0,18.0,4.0,1.0,1.0,0.009900990099009901,0.008866995073891626,false,18.0
Share,R_3j8JqMv99PiKL3c,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_3j8JqMv99PiKL3c,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3j8xwVJfP4RpgaG,Opt_in,4.0,18.0,1.0,0.25,0.2777777777777778,0.006172839506172839,0.006656804733727811,false,5.0
Share,R_3j8xwVJfP4RpgaG,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3jT2l1JZaWbQTFp,Opt_in,4.0,18.0,0.0,0.0,0.0,0.006172839506172839,0.006656804733727811,false,0.0
Share,R_3jT2l1JZaWbQTFp,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3jUqMTHE50nsYBe,Opt_in,1.0,4.0,0.0,0.0,0.0,0.0015432098765432098,0.0014792899408284023,false,0.0
Share,R_3jUqMTHE50nsYBe,Opt_out,3.0,14.0,0.0,0.0,0.0,0.007425742574257425,0.006896551724137931,false,0.0
Share,R_3jUt5zi8srEFjrd,Opt_in,4.0,17.0,2.0,0.5,0.11764705882352941,0.006172839506172839,0.00628698224852071,false,2.0
Share,R_3jUt5zi8srEFjrd,Opt_out,0.0,1.0,0.0,,0.0,0.0,0.0004926108374384236,false,0.0
Share,R_3lKfkcYuNbHXomd,Opt_in,0.0,2.0,0.0,,1.0,0.0,0.0007396449704142012,false,2.0
Share,R_3lKfkcYuNbHXomd,Opt_out,4.0,16.0,4.0,1.0,1.0,0.009900990099009901,0.007881773399014778,false,16.0
Share,R_3mk6k4lPyoVJN6p,Opt_in,1.0,3.0,0.0,0.0,0.0,0.0015432098765432098,0.0011094674556213018,false,0.0
Share,R_3mk6k4lPyoVJN6p,Opt_out,3.0,15.0,0.0,0.0,0.0,0.007425742574257425,0.007389162561576354,false,0.0
Share,R_3nfpgGIv9a2VHfq,Opt_in,2.0,12.0,1.0,0.5,1.0,0.0030864197530864196,0.004437869822485207,false,12.0
Share,R_3nfpgGIv9a2VHfq,Opt_out,2.0,6.0,1.0,0.5,0.8333333333333334,0.0049504950495049506,0.002955665024630542,false,5.0
Share,R_3p5U2M9qa09ehk8,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3p5U2M9qa09ehk8,Opt_out,4.0,18.0,0.0,0.0,0.0,0.009900990099009901,0.008866995073891626,false,0.0
Share,R_3pmNGV5hK0oSyoo,Opt_in,1.0,2.0,0.0,0.0,0.0,0.0015432098765432098,0.0007396449704142012,false,0.0
Share,R_3pmNGV5hK0oSyoo,Opt_out,3.0,16.0,0.0,0.0,0.0,0.007425742574257425,0.007881773399014778,false,0.0
Share,R_3q9USD0WBAAmldP,Opt_in,1.0,6.0,0.0,0.0,0.6666666666666666,0.0015432098765432098,0.0022189349112426036,false,4.0
Share,R_3q9USD0WBAAmldP,Opt_out,3.0,12.0,1.0,0.3333333333333333,0.25,0.007425742574257425,0.005911330049261084,false,3.0
Share,R_3qOGjfPCeqCsDWh,Opt_in,4.0,18.0,0.0,0.0,0.05555555555555555,0.006172839506172839,0.006656804733727811,false,1.0
Share,R_3qOGjfPCeqCsDWh,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3sv0eB9TN4hp7xp,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_3sv0eB9TN4hp7xp,Opt_out,4.0,18.0,0.0,0.0,0.1111111111111111,0.009900990099009901,0.008866995073891626,false,2.0
Share,R_4OemKX1ibt5NHJ7,Opt_in,4.0,18.0,0.0,0.0,0.0,0.006172839506172839,0.006656804733727811,false,0.0
Share,R_4OemKX1ibt5NHJ7,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_50SOeWNkK6NJGa5,Opt_in,2.0,4.0,0.0,0.0,0.25,0.0030864197530864196,0.0014792899408284023,false,1.0
Share,R_50SOeWNkK6NJGa5,Opt_out,2.0,14.0,1.0,0.5,0.07142857142857142,0.0049504950495049506,0.006896551724137931,false,1.0
Share,R_6VivGVm4ZGr8cVj,Opt_in,3.0,7.0,1.0,0.3333333333333333,0.0,0.004629629629629629,0.0025887573964497044,false,0.0
Share,R_6VivGVm4ZGr8cVj,Opt_out,1.0,11.0,1.0,1.0,0.0,0.0024752475247524753,0.00541871921182266,false,0.0
Share,R_73Zpy40rq2lrCI9,Opt_in,4.0,2.0,0.0,0.0,0.0,0.006172839506172839,0.0007396449704142012,false,0.0
Share,R_73Zpy40rq2lrCI9,Opt_out,0.0,16.0,0.0,,0.0,0.0,0.007881773399014778,false,0.0
Share,R_7TIsvtZ6yjIghwt,Opt_in,2.0,1.0,0.0,0.0,0.0,0.0030864197530864196,0.0003698224852071006,false,0.0
Share,R_7TIsvtZ6yjIghwt,Opt_out,2.0,17.0,0.0,0.0,0.0,0.0049504950495049506,0.008374384236453201,false,0.0
Share,R_82nfsSb7DhiHwtj,Opt_in,4.0,18.0,4.0,1.0,1.0,0.006172839506172839,0.006656804733727811,false,18.0
Share,R_82nfsSb7DhiHwtj,Opt_out,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_8kx2UyWQOhelaw1,Opt_in,0.0,0.0,0.0,,,0.0,0.0,false,0.0
Share,R_8kx2UyWQOhelaw1,Opt_out,4.0,18.0,0.0,0.0,0.0,0.009900990099009901,0.008866995073891626,false,0.0
Share,R_ALni5r9g1E2OMwN,Opt_in,2.0,4.0,1.0,0.5,0.0,0.0030864197530864196,0.0014792899408284023,false,0.0
Share,R_ALni5r9g1E2OMwN,Opt_out,2.0,14.0,0.0,0.0,0.0,0.0049504950495049506,0.006896551724137931,false,0.0
Share,R_AsoJLxSjis0WYsp,Opt_in,2.0,7.0,0.0,0.0,0.0,0.0030864197530864196,0.0025887573964497044,false,0.0
Share,R_AsoJLxSjis0WYsp,Opt_out,2.0,11.0,0.0,0.0,0.0,0.0049504950495049506,0.00541871921182266,false,0.0
Share,R_BVOahoXztEB3Z2p,Opt_in,1.0,2.0,1.0,1.0,1.0,0.0015432098765432098,0.0007396449704142012,false,2.0
Share,R_BVOahoXztEB3Z2p,Opt_out,3.0,16.0,2.0,0.6666666666666666,0.5625,0.007425742574257425,0.007881773399014778,false,9.0
Share,R_D7ad1mQbd5A29cB,Opt_in,0.0,8.0,0.0,,0.0,0.0,0.0029585798816568047,false,0.0
Share,R_D7ad1mQbd5A29cB,Opt_out,4.0,10.0,0.0,0.0,0.1,0.009900990099009901,0.0049261083743842365,false,1.0
Share,R_Dl7umRgIMG0EU4F,Opt_in,2.0,6.0,0.0,0.0,0.0,0.0030864197530864196,0.0022189349112426036,false,0.0
Share,R_Dl7umRgIMG0EU4F,Opt_out,2.0,12.0,2.0,1.0,0.3333333333333333,0.0049504950495049506,0.005911330049261084,false,4.0
Share,R_PtGidoID7SCQNLr,Opt_in,3.0,8.0,1.0,0.3333333333333333,0.375,0.004629629629629629,0.0029585798816568047,false,3.0
Share,R_PtGidoID7SCQNLr,Opt_out,1.0,10.0,0.0,0.0,0.0,0.0024752475247524753,0.0049261083743842365,false,0.0
