Group,ResponseId,option_cond,num_False,num_True,num_yes_False,num_yes_True,prop_yes_False,prop_yes_True,w_True,w_False
Belief,R_ApS6qolzPXldkXv,Opt_in,12.0,17.0,0.0,3.0,0.0,0.17647058823529413,0.005679919812896759,0.004559270516717325
Belief,R_ApS6qolzPXldkXv,Opt_out,8.0,3.0,0.0,0.0,0.0,0.0,0.001347103726986978,0.0030911901081916537
Belief,R_C8D972m3PH4n1NT,Opt_in,13.0,15.0,13.0,15.0,1.0,1.0,0.005011693952555964,0.004939209726443769
Belief,R_C8D972m3PH4n1NT,Opt_out,7.0,5.0,6.0,5.0,0.8571428571428571,1.0,0.00224517287831163,0.002704791344667697
Belief,R_Cabu56vgETr9BCN,Opt_in,20.0,20.0,19.0,20.0,0.95,1.0,0.006682258603407952,0.007598784194528876
Belief,R_Cabu56vgETr9BCN,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_CaxruoX96tDfSSZ,Opt_in,20.0,20.0,6.0,16.0,0.3,0.8,0.006682258603407952,0.007598784194528876
Belief,R_CaxruoX96tDfSSZ,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_D2zJeAmJZtId8Zz,Opt_in,5.0,6.0,0.0,3.0,0.0,0.5,0.0020046775810223854,0.001899696048632219
Belief,R_D2zJeAmJZtId8Zz,Opt_out,15.0,14.0,0.0,12.0,0.0,0.8571428571428571,0.006286484059272564,0.005795981452859351
Belief,R_D78omEuOtSAOPTP,Opt_in,3.0,1.0,3.0,1.0,1.0,1.0,0.0003341129301703976,0.0011398176291793312
Belief,R_D78omEuOtSAOPTP,Opt_out,17.0,19.0,11.0,11.0,0.6470588235294118,0.5789473684210527,0.008531656937584195,0.006568778979907265
Belief,R_DMmIVtlcBGoYUoN,Opt_in,15.0,18.0,1.0,14.0,0.06666666666666667,0.7777777777777778,0.006014032743067156,0.0056990881458966565
Belief,R_DMmIVtlcBGoYUoN,Opt_out,5.0,2.0,0.0,2.0,0.0,1.0,0.000898069151324652,0.0019319938176197836
Belief,R_DVkLIcNa8lPKCEp,Opt_in,20.0,20.0,14.0,16.0,0.7,0.8,0.006682258603407952,0.007598784194528876
Belief,R_DVkLIcNa8lPKCEp,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_DpCzHRbOVBkvpC1,Opt_in,20.0,20.0,1.0,10.0,0.05,0.5,0.006682258603407952,0.007598784194528876
Belief,R_DpCzHRbOVBkvpC1,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_Dpe5B7UEmaMLKx3,Opt_in,20.0,20.0,1.0,12.0,0.05,0.6,0.006682258603407952,0.007598784194528876
Belief,R_Dpe5B7UEmaMLKx3,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_O26YljobhKV5CLv,Opt_in,3.0,9.0,0.0,5.0,0.0,0.5555555555555556,0.003007016371533578,0.0011398176291793312
Belief,R_O26YljobhKV5CLv,Opt_out,17.0,11.0,0.0,10.0,0.0,0.9090909090909091,0.004939380332285586,0.006568778979907265
Belief,R_O2OSYoXWaXLLoeB,Opt_in,1.0,1.0,0.0,0.0,0.0,0.0,0.0003341129301703976,0.00037993920972644377
Belief,R_O2OSYoXWaXLLoeB,Opt_out,19.0,19.0,7.0,9.0,0.3684210526315789,0.47368421052631576,0.008531656937584195,0.007341576506955177
Belief,R_OB9wdsMH7Qz2TMB,Opt_in,20.0,20.0,10.0,7.0,0.5,0.35,0.006682258603407952,0.007598784194528876
Belief,R_OB9wdsMH7Qz2TMB,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_Oj9BtIGek4vYy5P,Opt_in,3.0,11.0,2.0,6.0,0.6666666666666666,0.5454545454545454,0.0036752422318743734,0.0011398176291793312
Belief,R_Oj9BtIGek4vYy5P,Opt_out,17.0,9.0,0.0,6.0,0.0,0.6666666666666666,0.004041311180960934,0.006568778979907265
Belief,R_OvAIoZYpRR5wpzP,Opt_in,4.0,3.0,0.0,2.0,0.0,0.6666666666666666,0.0010023387905111927,0.001519756838905775
Belief,R_OvAIoZYpRR5wpzP,Opt_out,16.0,17.0,1.0,13.0,0.0625,0.7647058823529411,0.007633587786259542,0.0061823802163833074
Belief,R_Q4acPDtbhV3mH73,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_Q4acPDtbhV3mH73,Opt_out,20.0,20.0,0.0,12.0,0.0,0.6,0.00898069151324652,0.0077279752704791345
Belief,R_Qak6XKkoKfWbNo5,Opt_in,2.0,9.0,0.0,6.0,0.0,0.6666666666666666,0.003007016371533578,0.0007598784194528875
Belief,R_Qak6XKkoKfWbNo5,Opt_out,18.0,11.0,0.0,0.0,0.0,0.0,0.004939380332285586,0.006955177743431221
Belief,R_R4fwpRQ7UvdLOfv,Opt_in,15.0,18.0,15.0,18.0,1.0,1.0,0.006014032743067156,0.0056990881458966565
Belief,R_R4fwpRQ7UvdLOfv,Opt_out,5.0,2.0,0.0,0.0,0.0,0.0,0.000898069151324652,0.0019319938176197836
Belief,R_RC7pCOitgfE3uNz,Opt_in,18.0,20.0,17.0,19.0,0.9444444444444444,0.95,0.006682258603407952,0.006838905775075988
Belief,R_RC7pCOitgfE3uNz,Opt_out,2.0,0.0,2.0,0.0,1.0,,0.0,0.0007727975270479134
Belief,R_RVRgkscIfTaznYR,Opt_in,1.0,3.0,0.0,2.0,0.0,0.6666666666666666,0.0010023387905111927,0.00037993920972644377
Belief,R_RVRgkscIfTaznYR,Opt_out,19.0,17.0,19.0,17.0,1.0,1.0,0.007633587786259542,0.007341576506955177
Belief,R_RsokoAdVzHj8ZIl,Opt_in,0.0,1.0,0.0,0.0,,0.0,0.0003341129301703976,0.0
Belief,R_RsokoAdVzHj8ZIl,Opt_out,20.0,19.0,2.0,8.0,0.1,0.42105263157894735,0.008531656937584195,0.0077279752704791345
Belief,R_SSMJNlw1FcLnDih,Opt_in,0.0,7.0,0.0,3.0,,0.42857142857142855,0.0023387905111927833,0.0
Belief,R_SSMJNlw1FcLnDih,Opt_out,20.0,13.0,0.0,8.0,0.0,0.6153846153846154,0.0058374494836102376,0.0077279752704791345
Belief,R_Td8OgZmJD00ikqR,Opt_in,9.0,18.0,0.0,12.0,0.0,0.6666666666666666,0.006014032743067156,0.003419452887537994
Belief,R_Td8OgZmJD00ikqR,Opt_out,11.0,2.0,0.0,2.0,0.0,1.0,0.000898069151324652,0.004250386398763524
Belief,R_UAPMazoTfYFs8sF,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_UAPMazoTfYFs8sF,Opt_out,20.0,20.0,5.0,15.0,0.25,0.75,0.00898069151324652,0.0077279752704791345
Belief,R_UnXcdofr5kuugxj,Opt_in,13.0,15.0,9.0,14.0,0.6923076923076923,0.9333333333333333,0.005011693952555964,0.004939209726443769
Belief,R_UnXcdofr5kuugxj,Opt_out,7.0,5.0,6.0,5.0,0.8571428571428571,1.0,0.00224517287831163,0.002704791344667697
Belief,R_W2l1m1NYUM9RmWR,Opt_in,1.0,0.0,0.0,0.0,0.0,,0.0,0.00037993920972644377
Belief,R_W2l1m1NYUM9RmWR,Opt_out,19.0,20.0,3.0,13.0,0.15789473684210525,0.65,0.00898069151324652,0.007341576506955177
Belief,R_XNYW8tg7WdNnEOd,Opt_in,6.0,2.0,2.0,1.0,0.3333333333333333,0.5,0.0006682258603407952,0.0022796352583586625
Belief,R_XNYW8tg7WdNnEOd,Opt_out,14.0,18.0,9.0,9.0,0.6428571428571429,0.5,0.008082622361921869,0.005409582689335394
Belief,R_Z9nU06xFVcyOged,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_Z9nU06xFVcyOged,Opt_out,20.0,20.0,0.0,16.0,0.0,0.8,0.00898069151324652,0.0077279752704791345
Belief,R_ZCSkPEMNNyg3MCB,Opt_in,19.0,20.0,5.0,12.0,0.2631578947368421,0.6,0.006682258603407952,0.007218844984802432
Belief,R_ZCSkPEMNNyg3MCB,Opt_out,1.0,0.0,1.0,0.0,1.0,,0.0,0.0003863987635239567
Belief,R_ZvHu6CtibQr5heh,Opt_in,0.0,2.0,0.0,2.0,,1.0,0.0006682258603407952,0.0
Belief,R_ZvHu6CtibQr5heh,Opt_out,20.0,18.0,4.0,15.0,0.2,0.8333333333333334,0.008082622361921869,0.0077279752704791345
Belief,R_a2x8QrxEZEJrkZP,Opt_in,20.0,20.0,0.0,9.0,0.0,0.45,0.006682258603407952,0.007598784194528876
Belief,R_a2x8QrxEZEJrkZP,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_bDBBWax1rSIjX7X,Opt_in,20.0,20.0,5.0,11.0,0.25,0.55,0.006682258603407952,0.007598784194528876
Belief,R_bDBBWax1rSIjX7X,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_bacqZswlgd6gIJH,Opt_in,3.0,12.0,0.0,10.0,0.0,0.8333333333333334,0.004009355162044771,0.0011398176291793312
Belief,R_bacqZswlgd6gIJH,Opt_out,17.0,8.0,0.0,7.0,0.0,0.875,0.003592276605298608,0.006568778979907265
Belief,R_bxf0is3tI8g324p,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006682258603407952,0.007598784194528876
Belief,R_bxf0is3tI8g324p,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_cHdj4ZVINjek6Gt,Opt_in,18.0,20.0,0.0,1.0,0.0,0.05,0.006682258603407952,0.006838905775075988
Belief,R_cHdj4ZVINjek6Gt,Opt_out,2.0,0.0,0.0,0.0,0.0,,0.0,0.0007727975270479134
Belief,R_do3vjhMjlBbI9wJ,Opt_in,5.0,7.0,1.0,4.0,0.2,0.5714285714285714,0.0023387905111927833,0.001899696048632219
Belief,R_do3vjhMjlBbI9wJ,Opt_out,15.0,13.0,1.0,10.0,0.06666666666666667,0.7692307692307693,0.0058374494836102376,0.005795981452859351
Belief,R_eet4qhvUduvrwPf,Opt_in,5.0,8.0,0.0,3.0,0.0,0.375,0.0026729034413631807,0.001899696048632219
Belief,R_eet4qhvUduvrwPf,Opt_out,15.0,12.0,0.0,3.0,0.0,0.25,0.005388414907947912,0.005795981452859351
Belief,R_ekQaVCSKvFRRg41,Opt_in,1.0,1.0,0.0,0.0,0.0,0.0,0.0003341129301703976,0.00037993920972644377
Belief,R_ekQaVCSKvFRRg41,Opt_out,19.0,19.0,0.0,15.0,0.0,0.7894736842105263,0.008531656937584195,0.007341576506955177
Belief,R_erhWVFBJDOjmtTX,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_erhWVFBJDOjmtTX,Opt_out,20.0,20.0,5.0,19.0,0.25,0.95,0.00898069151324652,0.0077279752704791345
Belief,R_esTB4PFHmHgZy5b,Opt_in,9.0,11.0,3.0,9.0,0.3333333333333333,0.8181818181818182,0.0036752422318743734,0.003419452887537994
Belief,R_esTB4PFHmHgZy5b,Opt_out,11.0,9.0,2.0,7.0,0.18181818181818182,0.7777777777777778,0.004041311180960934,0.004250386398763524
Belief,R_eu2TUlygF4adk9b,Opt_in,5.0,9.0,1.0,6.0,0.2,0.6666666666666666,0.003007016371533578,0.001899696048632219
Belief,R_eu2TUlygF4adk9b,Opt_out,15.0,11.0,1.0,4.0,0.06666666666666667,0.36363636363636365,0.004939380332285586,0.005795981452859351
Belief,R_oXJgjelS6kgX5dv,Opt_in,6.0,6.0,0.0,3.0,0.0,0.5,0.0020046775810223854,0.0022796352583586625
Belief,R_oXJgjelS6kgX5dv,Opt_out,14.0,14.0,2.0,10.0,0.14285714285714285,0.7142857142857143,0.006286484059272564,0.005409582689335394
Belief,R_pJGhMiU55Zh1VPr,Opt_in,20.0,20.0,17.0,18.0,0.85,0.9,0.006682258603407952,0.007598784194528876
Belief,R_pJGhMiU55Zh1VPr,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_r1qgPk25htXBmLv,Opt_in,20.0,20.0,1.0,17.0,0.05,0.85,0.006682258603407952,0.007598784194528876
Belief,R_r1qgPk25htXBmLv,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_riDdrTYjWNsKiFr,Opt_in,20.0,20.0,1.0,12.0,0.05,0.6,0.006682258603407952,0.007598784194528876
Belief,R_riDdrTYjWNsKiFr,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_sjPBlMNCaKrxmbn,Opt_in,20.0,20.0,19.0,20.0,0.95,1.0,0.006682258603407952,0.007598784194528876
Belief,R_sjPBlMNCaKrxmbn,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_svbEsPanTuhFXhL,Opt_in,5.0,7.0,0.0,7.0,0.0,1.0,0.0023387905111927833,0.001899696048632219
Belief,R_svbEsPanTuhFXhL,Opt_out,15.0,13.0,0.0,13.0,0.0,1.0,0.0058374494836102376,0.005795981452859351
Belief,R_tKuyiySyaLAfgsh,Opt_in,7.0,6.0,5.0,3.0,0.7142857142857143,0.5,0.0020046775810223854,0.0026595744680851063
Belief,R_tKuyiySyaLAfgsh,Opt_out,13.0,14.0,1.0,5.0,0.07692307692307693,0.35714285714285715,0.006286484059272564,0.005023183925811438
Belief,R_ummlCdj1e5uM1A5,Opt_in,3.0,5.0,0.0,1.0,0.0,0.2,0.001670564650851988,0.0011398176291793312
Belief,R_ummlCdj1e5uM1A5,Opt_out,17.0,15.0,0.0,12.0,0.0,0.8,0.00673551863493489,0.006568778979907265
Belief,R_uq8nzTxO99hWGyZ,Opt_in,20.0,20.0,2.0,17.0,0.1,0.85,0.006682258603407952,0.007598784194528876
Belief,R_uq8nzTxO99hWGyZ,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_vlxTRSXShHot2sV,Opt_in,20.0,20.0,0.0,11.0,0.0,0.55,0.006682258603407952,0.007598784194528876
Belief,R_vlxTRSXShHot2sV,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_w4qfVpQ9y5sG6DD,Opt_in,6.0,16.0,0.0,2.0,0.0,0.125,0.0053458068827263614,0.0022796352583586625
Belief,R_w4qfVpQ9y5sG6DD,Opt_out,14.0,4.0,0.0,3.0,0.0,0.75,0.001796138302649304,0.005409582689335394
Belief,R_wNQYhTANvz5F7Lr,Opt_in,20.0,20.0,5.0,11.0,0.25,0.55,0.006682258603407952,0.007598784194528876
Belief,R_wNQYhTANvz5F7Lr,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_wQYozR9YDu9CrUB,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Belief,R_wQYozR9YDu9CrUB,Opt_out,20.0,20.0,0.0,5.0,0.0,0.25,0.00898069151324652,0.0077279752704791345
Belief,R_xc1Mc9ZOOWcYUPD,Opt_in,20.0,19.0,6.0,13.0,0.3,0.6842105263157895,0.006348145673237555,0.007598784194528876
Belief,R_xc1Mc9ZOOWcYUPD,Opt_out,0.0,1.0,0.0,1.0,,1.0,0.000449034575662326,0.0
Belief,R_z1HKNzOCRnFNeoh,Opt_in,12.0,12.0,7.0,11.0,0.5833333333333334,0.9166666666666666,0.004009355162044771,0.004559270516717325
Belief,R_z1HKNzOCRnFNeoh,Opt_out,8.0,8.0,4.0,4.0,0.5,0.5,0.003592276605298608,0.0030911901081916537
Belief,R_zSkvZcZXQxVRbBn,Opt_in,12.0,17.0,1.0,5.0,0.08333333333333333,0.29411764705882354,0.005679919812896759,0.004559270516717325
Belief,R_zSkvZcZXQxVRbBn,Opt_out,8.0,3.0,0.0,0.0,0.0,0.0,0.001347103726986978,0.0030911901081916537
Share,R_06s4df99trS7irD,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_06s4df99trS7irD,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_0HuFJJxvmGh8HlL,Opt_in,5.0,7.0,0.0,4.0,0.0,0.5714285714285714,0.0021558361564521095,0.0016572754391779914
Share,R_0HuFJJxvmGh8HlL,Opt_out,15.0,13.0,0.0,8.0,0.0,0.6153846153846154,0.006458022851465474,0.006687472135532769
Share,R_0OfmcOD7OfArIGt,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_0OfmcOD7OfArIGt,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_10NRrsfPVGnG0aH,Opt_in,9.0,20.0,0.0,3.0,0.0,0.15,0.006159531875577456,0.0029830957905203847
Share,R_10NRrsfPVGnG0aH,Opt_out,11.0,0.0,0.0,0.0,0.0,,0.0,0.00490414623272403
Share,R_10U9oinjOm3MFFV,Opt_in,11.0,7.0,9.0,7.0,0.8181818181818182,1.0,0.0021558361564521095,0.003646005966191581
Share,R_10U9oinjOm3MFFV,Opt_out,9.0,13.0,8.0,12.0,0.8888888888888888,0.9230769230769231,0.006458022851465474,0.004012483281319661
Share,R_12DWy3uYk2hE1OZ,Opt_in,20.0,20.0,8.0,14.0,0.4,0.7,0.006159531875577456,0.006629101756711966
Share,R_12DWy3uYk2hE1OZ,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_12fCzfqIB98UJhi,Opt_in,1.0,9.0,0.0,0.0,0.0,0.0,0.002771789344009855,0.00033145508783559825
Share,R_12fCzfqIB98UJhi,Opt_out,19.0,11.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.008470798038341507
Share,R_1BWbCFPzSVk78mK,Opt_in,15.0,16.0,2.0,11.0,0.13333333333333333,0.6875,0.004927625500461965,0.004971826317533974
Share,R_1BWbCFPzSVk78mK,Opt_out,5.0,4.0,1.0,3.0,0.2,0.75,0.001987083954297069,0.002229157378510923
Share,R_1BYhYLviabPG4da,Opt_in,20.0,20.0,9.0,15.0,0.45,0.75,0.006159531875577456,0.006629101756711966
Share,R_1BYhYLviabPG4da,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1C1FvCtfwhN6Bjk,Opt_in,20.0,20.0,18.0,1.0,0.9,0.05,0.006159531875577456,0.006629101756711966
Share,R_1C1FvCtfwhN6Bjk,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1CkbXnEM3JuHQSn,Opt_in,20.0,20.0,19.0,20.0,0.95,1.0,0.006159531875577456,0.006629101756711966
Share,R_1CkbXnEM3JuHQSn,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1DFOMAtppxCQM2E,Opt_in,0.0,1.0,0.0,0.0,,0.0,0.0003079765937788728,0.0
Share,R_1DFOMAtppxCQM2E,Opt_out,20.0,19.0,1.0,9.0,0.05,0.47368421052631576,0.009438648782911079,0.008916629514043692
Share,R_1DG236f8Cd5cekd,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1DG236f8Cd5cekd,Opt_out,20.0,20.0,8.0,20.0,0.4,1.0,0.009935419771485345,0.008916629514043692
Share,R_1DMadqaLi1Ll7ze,Opt_in,13.0,8.0,0.0,0.0,0.0,0.0,0.0024638127502309825,0.004308916141862778
Share,R_1DMadqaLi1Ll7ze,Opt_out,7.0,12.0,0.0,0.0,0.0,0.0,0.005961251862891207,0.003120820329915292
Share,R_1E0ZJxHCqKZc027,Opt_in,20.0,20.0,0.0,5.0,0.0,0.25,0.006159531875577456,0.006629101756711966
Share,R_1E0ZJxHCqKZc027,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1FJxjBatAaqX48U,Opt_in,20.0,20.0,13.0,14.0,0.65,0.7,0.006159531875577456,0.006629101756711966
Share,R_1FJxjBatAaqX48U,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1FqvP3aeUYOhsdm,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_1FqvP3aeUYOhsdm,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1H1uQC4bI4dShGa,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_1H1uQC4bI4dShGa,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1IoMdraaJgvENmD,Opt_in,8.0,9.0,0.0,3.0,0.0,0.3333333333333333,0.002771789344009855,0.002651640702684786
Share,R_1IoMdraaJgvENmD,Opt_out,12.0,11.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.005349977708426215
Share,R_1KpdIzuO6dvLVer,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_1KpdIzuO6dvLVer,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1KuSwZEIlDpGNhg,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1KuSwZEIlDpGNhg,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_1LiCYQeIXtKmBbt,Opt_in,20.0,20.0,15.0,15.0,0.75,0.75,0.006159531875577456,0.006629101756711966
Share,R_1LiCYQeIXtKmBbt,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1M6a1gNMUoqtgKr,Opt_in,20.0,20.0,10.0,9.0,0.5,0.45,0.006159531875577456,0.006629101756711966
Share,R_1M6a1gNMUoqtgKr,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1M8pJrwR5pnmuQh,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_1M8pJrwR5pnmuQh,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1MKCiTwscCgHhVA,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1MKCiTwscCgHhVA,Opt_out,20.0,20.0,1.0,4.0,0.05,0.2,0.009935419771485345,0.008916629514043692
Share,R_1MQK9YsoRgMEfJC,Opt_in,14.0,3.0,0.0,0.0,0.0,0.0,0.0009239297813366184,0.004640371229698376
Share,R_1MQK9YsoRgMEfJC,Opt_out,6.0,17.0,0.0,2.0,0.0,0.11764705882352941,0.008445106805762544,0.0026749888542131075
Share,R_1MQlVOJAOSEoban,Opt_in,19.0,18.0,17.0,16.0,0.8947368421052632,0.8888888888888888,0.00554357868801971,0.006297646668876367
Share,R_1MQlVOJAOSEoban,Opt_out,1.0,2.0,0.0,1.0,0.0,0.5,0.0009935419771485345,0.00044583147570218456
Share,R_1MXUi7SOWSvXxUq,Opt_in,20.0,20.0,9.0,12.0,0.45,0.6,0.006159531875577456,0.006629101756711966
Share,R_1MXUi7SOWSvXxUq,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1NUyPv0JjDoxh5L,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_1NUyPv0JjDoxh5L,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1NfF5kmu3K2VQUR,Opt_in,14.0,14.0,10.0,13.0,0.7142857142857143,0.9285714285714286,0.004311672312904219,0.004640371229698376
Share,R_1NfF5kmu3K2VQUR,Opt_out,6.0,6.0,5.0,2.0,0.8333333333333334,0.3333333333333333,0.0029806259314456036,0.0026749888542131075
Share,R_1OBOhQOqsJP89vE,Opt_in,3.0,7.0,0.0,0.0,0.0,0.0,0.0021558361564521095,0.0009943652635067948
Share,R_1OBOhQOqsJP89vE,Opt_out,17.0,13.0,0.0,0.0,0.0,0.0,0.006458022851465474,0.007579135086937138
Share,R_1OCEHAji7zdhwpP,Opt_in,7.0,8.0,7.0,8.0,1.0,1.0,0.0024638127502309825,0.002320185614849188
Share,R_1OCEHAji7zdhwpP,Opt_out,13.0,12.0,10.0,11.0,0.7692307692307693,0.9166666666666666,0.005961251862891207,0.0057958091841284
Share,R_1OIxHoDwHQwq5xF,Opt_in,3.0,3.0,0.0,0.0,0.0,0.0,0.0009239297813366184,0.0009943652635067948
Share,R_1OIxHoDwHQwq5xF,Opt_out,17.0,17.0,0.0,0.0,0.0,0.0,0.008445106805762544,0.007579135086937138
Share,R_1PRVRolu1Rlq1iH,Opt_in,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1PRVRolu1Rlq1iH,Opt_out,20.0,20.0,0.0,0.0,0.0,0.0,0.009935419771485345,0.008916629514043692
Share,R_1Qfw1THze0ziNaS,Opt_in,20.0,20.0,14.0,17.0,0.7,0.85,0.006159531875577456,0.006629101756711966
Share,R_1Qfw1THze0ziNaS,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1QuwpzgkLxEcBQy,Opt_in,2.0,9.0,0.0,0.0,0.0,0.0,0.002771789344009855,0.0006629101756711965
Share,R_1QuwpzgkLxEcBQy,Opt_out,18.0,11.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.008024966562639322
Share,R_1d0nNedpvMe4oj3,Opt_in,19.0,20.0,19.0,20.0,1.0,1.0,0.006159531875577456,0.006297646668876367
Share,R_1d0nNedpvMe4oj3,Opt_out,1.0,0.0,1.0,0.0,1.0,,0.0,0.00044583147570218456
Share,R_1ds0rM8y4HXmHvU,Opt_in,13.0,18.0,3.0,10.0,0.23076923076923078,0.5555555555555556,0.00554357868801971,0.004308916141862778
Share,R_1ds0rM8y4HXmHvU,Opt_out,7.0,2.0,0.0,0.0,0.0,0.0,0.0009935419771485345,0.003120820329915292
Share,R_1eV0rRdi8SuqMoS,Opt_in,20.0,20.0,0.0,0.0,0.0,0.0,0.006159531875577456,0.006629101756711966
Share,R_1eV0rRdi8SuqMoS,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1et7XUxaeZIBhwu,Opt_in,18.0,20.0,0.0,9.0,0.0,0.45,0.006159531875577456,0.005966191581040769
Share,R_1et7XUxaeZIBhwu,Opt_out,2.0,0.0,0.0,0.0,0.0,,0.0,0.0008916629514043691
Share,R_1gIyJiLgI8ADewD,Opt_in,17.0,18.0,17.0,18.0,1.0,1.0,0.00554357868801971,0.005634736493205171
Share,R_1gIyJiLgI8ADewD,Opt_out,3.0,2.0,3.0,2.0,1.0,1.0,0.0009935419771485345,0.0013374944271065537
Share,R_1gcCfJU2ESen0vZ,Opt_in,20.0,20.0,19.0,19.0,0.95,0.95,0.006159531875577456,0.006629101756711966
Share,R_1gcCfJU2ESen0vZ,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1gjfnMAAyJlCPtH,Opt_in,20.0,20.0,18.0,19.0,0.9,0.95,0.006159531875577456,0.006629101756711966
Share,R_1gjfnMAAyJlCPtH,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1gqAFjhOSkwI6p6,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_1gqAFjhOSkwI6p6,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1hK19ZCTQFTjYKS,Opt_in,18.0,20.0,1.0,1.0,0.05555555555555555,0.05,0.006159531875577456,0.005966191581040769
Share,R_1hK19ZCTQFTjYKS,Opt_out,2.0,0.0,0.0,0.0,0.0,,0.0,0.0008916629514043691
Share,R_1igpVWddWuexxfq,Opt_in,20.0,20.0,0.0,0.0,0.0,0.0,0.006159531875577456,0.006629101756711966
Share,R_1igpVWddWuexxfq,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
Share,R_1ik8DIcTWZc0Taq,Opt_in,20.0,20.0,20.0,20.0,1.0,1.0,0.006159531875577456,0.006629101756711966
Share,R_1ik8DIcTWZc0Taq,Opt_out,0.0,0.0,0.0,0.0,,,0.0,0.0
