Group,Condition,ResponseId,v_split_by_cgpt,num_yes,prop_yes,ground_truth,cGPT_thinks
Share,Control,R_27I3tdLeNQET70M,True_Unsure,13,1.0,True,Unsure
Share,Control,R_27dGU4yjkslfIpt,False_False,18,1.0,False,False
Share,Control,R_27dGU4yjkslfIpt,False_Unsure,2,1.0,False,Unsure
Share,Control,R_27dGU4yjkslfIpt,True_False,4,1.0,True,False
Share,Control,R_27dGU4yjkslfIpt,True_True,3,1.0,True,True
Share,Control,R_27dGU4yjkslfIpt,True_Unsure,13,1.0,True,Unsure
Share,Control,R_27jmp6nnEeFCAsX,False_False,8,0.4444444444444444,False,False
Share,Control,R_27jmp6nnEeFCAsX,False_Unsure,0,0.0,False,Unsure
Share,Control,R_27jmp6nnEeFCAsX,True_False,1,0.25,True,False
Share,Control,R_27jmp6nnEeFCAsX,True_True,1,0.3333333333333333,True,True
Share,Control,R_27jmp6nnEeFCAsX,True_Unsure,6,0.46153846153846156,True,Unsure
Share,Control,R_27xJVvqweQTJiC6,False_False,18,1.0,False,False
Share,Control,R_27xJVvqweQTJiC6,False_Unsure,2,1.0,False,Unsure
Share,Control,R_27xJVvqweQTJiC6,True_False,4,1.0,True,False
Share,Control,R_27xJVvqweQTJiC6,True_True,3,1.0,True,True
Share,Control,R_27xJVvqweQTJiC6,True_Unsure,13,1.0,True,Unsure
Share,Control,R_27xp9B0zDbHwwdX,False_False,0,0.0,False,False
Share,Control,R_27xp9B0zDbHwwdX,False_Unsure,0,0.0,False,Unsure
Share,Control,R_27xp9B0zDbHwwdX,True_False,1,0.25,True,False
Share,Control,R_27xp9B0zDbHwwdX,True_True,1,0.3333333333333333,True,True
Share,Control,R_27xp9B0zDbHwwdX,True_Unsure,3,0.23076923076923078,True,Unsure
Share,Control,R_28GHQlGgDTL0GHj,False_False,18,1.0,False,False
Share,Control,R_28GHQlGgDTL0GHj,False_Unsure,2,1.0,False,Unsure
Share,Control,R_28GHQlGgDTL0GHj,True_False,4,1.0,True,False
Share,Control,R_28GHQlGgDTL0GHj,True_True,3,1.0,True,True
Share,Control,R_28GHQlGgDTL0GHj,True_Unsure,13,1.0,True,Unsure
Share,Control,R_29lRTNDKHBgi4AF,False_False,8,0.4444444444444444,False,False
Share,Control,R_29lRTNDKHBgi4AF,False_Unsure,1,0.5,False,Unsure
Share,Control,R_29lRTNDKHBgi4AF,True_False,0,0.0,True,False
Share,Control,R_29lRTNDKHBgi4AF,True_True,1,0.3333333333333333,True,True
Share,Control,R_29lRTNDKHBgi4AF,True_Unsure,2,0.15384615384615385,True,Unsure
Share,Control,R_2A13yaRJ6T01zx9,False_False,0,0.0,False,False
Share,Control,R_2A13yaRJ6T01zx9,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2A13yaRJ6T01zx9,True_False,0,0.0,True,False
Share,Control,R_2A13yaRJ6T01zx9,True_True,0,0.0,True,True
Share,Control,R_2A13yaRJ6T01zx9,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2AGObdBbOd8MgIF,False_False,0,0.0,False,False
Share,Control,R_2AGObdBbOd8MgIF,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2AGObdBbOd8MgIF,True_False,0,0.0,True,False
Share,Control,R_2AGObdBbOd8MgIF,True_True,0,0.0,True,True
Share,Control,R_2AGObdBbOd8MgIF,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2BgGUaNyf9pMaik,False_False,2,0.1111111111111111,False,False
Share,Control,R_2BgGUaNyf9pMaik,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2BgGUaNyf9pMaik,True_False,1,0.25,True,False
Share,Control,R_2BgGUaNyf9pMaik,True_True,1,0.3333333333333333,True,True
Share,Control,R_2BgGUaNyf9pMaik,True_Unsure,8,0.6153846153846154,True,Unsure
Share,Control,R_2BzZSoqHrbvWD3Y,False_False,2,0.1111111111111111,False,False
Share,Control,R_2BzZSoqHrbvWD3Y,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2BzZSoqHrbvWD3Y,True_False,0,0.0,True,False
Share,Control,R_2BzZSoqHrbvWD3Y,True_True,0,0.0,True,True
Share,Control,R_2BzZSoqHrbvWD3Y,True_Unsure,2,0.15384615384615385,True,Unsure
Share,Control,R_2CCxrAIPQPubVeC,False_False,8,0.4444444444444444,False,False
Share,Control,R_2CCxrAIPQPubVeC,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2CCxrAIPQPubVeC,True_False,3,0.75,True,False
Share,Control,R_2CCxrAIPQPubVeC,True_True,0,0.0,True,True
Share,Control,R_2CCxrAIPQPubVeC,True_Unsure,8,0.6153846153846154,True,Unsure
Share,Control,R_2D14Ja5kN2yxjAb,False_False,0,0.0,False,False
Share,Control,R_2D14Ja5kN2yxjAb,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2D14Ja5kN2yxjAb,True_False,0,0.0,True,False
Share,Control,R_2D14Ja5kN2yxjAb,True_True,0,0.0,True,True
Share,Control,R_2D14Ja5kN2yxjAb,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2D7yElX3p4Bpxhw,False_False,9,0.5,False,False
Share,Control,R_2D7yElX3p4Bpxhw,False_Unsure,2,1.0,False,Unsure
Share,Control,R_2D7yElX3p4Bpxhw,True_False,2,0.5,True,False
Share,Control,R_2D7yElX3p4Bpxhw,True_True,1,0.3333333333333333,True,True
Share,Control,R_2D7yElX3p4Bpxhw,True_Unsure,2,0.15384615384615385,True,Unsure
Share,Control,R_2DMifjjkuhDEwLo,False_False,18,1.0,False,False
Share,Control,R_2DMifjjkuhDEwLo,False_Unsure,2,1.0,False,Unsure
Share,Control,R_2DMifjjkuhDEwLo,True_False,4,1.0,True,False
Share,Control,R_2DMifjjkuhDEwLo,True_True,3,1.0,True,True
Share,Control,R_2DMifjjkuhDEwLo,True_Unsure,13,1.0,True,Unsure
Share,Control,R_2E47wd5hlOnXJtQ,False_False,18,1.0,False,False
Share,Control,R_2E47wd5hlOnXJtQ,False_Unsure,2,1.0,False,Unsure
Share,Control,R_2E47wd5hlOnXJtQ,True_False,4,1.0,True,False
Share,Control,R_2E47wd5hlOnXJtQ,True_True,3,1.0,True,True
Share,Control,R_2E47wd5hlOnXJtQ,True_Unsure,13,1.0,True,Unsure
Share,Control,R_2EfSgQD5wnhzojF,False_False,0,0.0,False,False
Share,Control,R_2EfSgQD5wnhzojF,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2EfSgQD5wnhzojF,True_False,0,0.0,True,False
Share,Control,R_2EfSgQD5wnhzojF,True_True,0,0.0,True,True
Share,Control,R_2EfSgQD5wnhzojF,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2En5C8taqZQ2Jhr,False_False,9,0.5,False,False
Share,Control,R_2En5C8taqZQ2Jhr,False_Unsure,2,1.0,False,Unsure
Share,Control,R_2En5C8taqZQ2Jhr,True_False,1,0.25,True,False
Share,Control,R_2En5C8taqZQ2Jhr,True_True,1,0.3333333333333333,True,True
Share,Control,R_2En5C8taqZQ2Jhr,True_Unsure,7,0.5384615384615384,True,Unsure
Share,Control,R_2ExTcsjU5SzYh42,False_False,2,0.1111111111111111,False,False
Share,Control,R_2ExTcsjU5SzYh42,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2ExTcsjU5SzYh42,True_False,1,0.25,True,False
Share,Control,R_2ExTcsjU5SzYh42,True_True,2,0.6666666666666666,True,True
Share,Control,R_2ExTcsjU5SzYh42,True_Unsure,5,0.38461538461538464,True,Unsure
Share,Control,R_2PAmBBKhEQjWe7U,False_False,1,0.05555555555555555,False,False
Share,Control,R_2PAmBBKhEQjWe7U,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2PAmBBKhEQjWe7U,True_False,0,0.0,True,False
Share,Control,R_2PAmBBKhEQjWe7U,True_True,0,0.0,True,True
Share,Control,R_2PAmBBKhEQjWe7U,True_Unsure,1,0.07692307692307693,True,Unsure
Share,Control,R_2PBjfYqZ3HB0XSg,False_False,8,0.4444444444444444,False,False
Share,Control,R_2PBjfYqZ3HB0XSg,False_Unsure,2,1.0,False,Unsure
Share,Control,R_2PBjfYqZ3HB0XSg,True_False,3,0.75,True,False
Share,Control,R_2PBjfYqZ3HB0XSg,True_True,3,1.0,True,True
Share,Control,R_2PBjfYqZ3HB0XSg,True_Unsure,7,0.5384615384615384,True,Unsure
Share,Control,R_2QA4HjXbASmdR0v,False_False,2,0.1111111111111111,False,False
Share,Control,R_2QA4HjXbASmdR0v,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2QA4HjXbASmdR0v,True_False,0,0.0,True,False
Share,Control,R_2QA4HjXbASmdR0v,True_True,0,0.0,True,True
Share,Control,R_2QA4HjXbASmdR0v,True_Unsure,2,0.15384615384615385,True,Unsure
Share,Control,R_2QGqOGObvh2PZT7,False_False,0,0.0,False,False
Share,Control,R_2QGqOGObvh2PZT7,False_Unsure,1,0.5,False,Unsure
Share,Control,R_2QGqOGObvh2PZT7,True_False,0,0.0,True,False
Share,Control,R_2QGqOGObvh2PZT7,True_True,1,0.3333333333333333,True,True
Share,Control,R_2QGqOGObvh2PZT7,True_Unsure,3,0.23076923076923078,True,Unsure
Share,Control,R_2Qhc5tyycP0ON6x,False_False,9,0.5,False,False
Share,Control,R_2Qhc5tyycP0ON6x,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2Qhc5tyycP0ON6x,True_False,0,0.0,True,False
Share,Control,R_2Qhc5tyycP0ON6x,True_True,0,0.0,True,True
Share,Control,R_2Qhc5tyycP0ON6x,True_Unsure,1,0.07692307692307693,True,Unsure
Share,Control,R_2QnQn5zIWxz1w1P,False_False,14,0.7777777777777778,False,False
Share,Control,R_2QnQn5zIWxz1w1P,False_Unsure,2,1.0,False,Unsure
Share,Control,R_2QnQn5zIWxz1w1P,True_False,3,0.75,True,False
Share,Control,R_2QnQn5zIWxz1w1P,True_True,3,1.0,True,True
Share,Control,R_2QnQn5zIWxz1w1P,True_Unsure,12,0.9230769230769231,True,Unsure
Share,Control,R_2RQEkEa9scpy1vo,False_False,1,0.05555555555555555,False,False
Share,Control,R_2RQEkEa9scpy1vo,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2RQEkEa9scpy1vo,True_False,2,0.5,True,False
Share,Control,R_2RQEkEa9scpy1vo,True_True,0,0.0,True,True
Share,Control,R_2RQEkEa9scpy1vo,True_Unsure,8,0.6153846153846154,True,Unsure
Share,Control,R_2SdFn7bs0dbfbjA,False_False,0,0.0,False,False
Share,Control,R_2SdFn7bs0dbfbjA,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2SdFn7bs0dbfbjA,True_False,0,0.0,True,False
Share,Control,R_2SdFn7bs0dbfbjA,True_True,2,0.6666666666666666,True,True
Share,Control,R_2SdFn7bs0dbfbjA,True_Unsure,2,0.15384615384615385,True,Unsure
Share,Control,R_2SvokIGXoSxxM7T,False_False,6,0.3333333333333333,False,False
Share,Control,R_2SvokIGXoSxxM7T,False_Unsure,1,0.5,False,Unsure
Share,Control,R_2SvokIGXoSxxM7T,True_False,0,0.0,True,False
Share,Control,R_2SvokIGXoSxxM7T,True_True,0,0.0,True,True
Share,Control,R_2SvokIGXoSxxM7T,True_Unsure,1,0.07692307692307693,True,Unsure
Share,Control,R_2U4brbuOU7WrYdw,False_False,0,0.0,False,False
Share,Control,R_2U4brbuOU7WrYdw,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2U4brbuOU7WrYdw,True_False,2,0.5,True,False
Share,Control,R_2U4brbuOU7WrYdw,True_True,0,0.0,True,True
Share,Control,R_2U4brbuOU7WrYdw,True_Unsure,6,0.46153846153846156,True,Unsure
Share,Control,R_2UaehnbK46cqnUY,False_False,3,0.16666666666666666,False,False
Share,Control,R_2UaehnbK46cqnUY,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2UaehnbK46cqnUY,True_False,0,0.0,True,False
Share,Control,R_2UaehnbK46cqnUY,True_True,1,0.3333333333333333,True,True
Share,Control,R_2UaehnbK46cqnUY,True_Unsure,6,0.46153846153846156,True,Unsure
Share,Control,R_2Vl6WApeDDNCkQQ,False_False,4,0.2222222222222222,False,False
Share,Control,R_2Vl6WApeDDNCkQQ,False_Unsure,1,0.5,False,Unsure
Share,Control,R_2Vl6WApeDDNCkQQ,True_False,1,0.25,True,False
Share,Control,R_2Vl6WApeDDNCkQQ,True_True,0,0.0,True,True
Share,Control,R_2Vl6WApeDDNCkQQ,True_Unsure,2,0.15384615384615385,True,Unsure
Share,Control,R_2VvIhljdlbjRYOq,False_False,10,0.5555555555555556,False,False
Share,Control,R_2VvIhljdlbjRYOq,False_Unsure,2,1.0,False,Unsure
Share,Control,R_2VvIhljdlbjRYOq,True_False,2,0.5,True,False
Share,Control,R_2VvIhljdlbjRYOq,True_True,1,0.3333333333333333,True,True
Share,Control,R_2VvIhljdlbjRYOq,True_Unsure,4,0.3076923076923077,True,Unsure
Share,Control,R_2X4oolVvpnLXLO4,False_False,11,0.6111111111111112,False,False
Share,Control,R_2X4oolVvpnLXLO4,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2X4oolVvpnLXLO4,True_False,2,0.5,True,False
Share,Control,R_2X4oolVvpnLXLO4,True_True,1,0.3333333333333333,True,True
Share,Control,R_2X4oolVvpnLXLO4,True_Unsure,8,0.6153846153846154,True,Unsure
Share,Control,R_2Xn5KVl56wKmaVG,False_False,3,0.16666666666666666,False,False
Share,Control,R_2Xn5KVl56wKmaVG,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2Xn5KVl56wKmaVG,True_False,2,0.5,True,False
Share,Control,R_2Xn5KVl56wKmaVG,True_True,3,1.0,True,True
Share,Control,R_2Xn5KVl56wKmaVG,True_Unsure,10,0.7692307692307693,True,Unsure
Share,Control,R_2aOCTlz69q6wRij,False_False,4,0.2222222222222222,False,False
Share,Control,R_2aOCTlz69q6wRij,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2aOCTlz69q6wRij,True_False,0,0.0,True,False
Share,Control,R_2aOCTlz69q6wRij,True_True,0,0.0,True,True
Share,Control,R_2aOCTlz69q6wRij,True_Unsure,2,0.15384615384615385,True,Unsure
Share,Control,R_2bKqi0359mScZdS,False_False,7,0.3888888888888889,False,False
Share,Control,R_2bKqi0359mScZdS,False_Unsure,1,0.5,False,Unsure
Share,Control,R_2bKqi0359mScZdS,True_False,4,1.0,True,False
Share,Control,R_2bKqi0359mScZdS,True_True,2,0.6666666666666666,True,True
Share,Control,R_2bKqi0359mScZdS,True_Unsure,13,1.0,True,Unsure
Share,Control,R_2bPPVwVmUZy2V2S,False_False,0,0.0,False,False
Share,Control,R_2bPPVwVmUZy2V2S,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2bPPVwVmUZy2V2S,True_False,3,0.75,True,False
Share,Control,R_2bPPVwVmUZy2V2S,True_True,2,0.6666666666666666,True,True
Share,Control,R_2bPPVwVmUZy2V2S,True_Unsure,7,0.5384615384615384,True,Unsure
Share,Control,R_2cdyQLEGz8JZaV5,False_False,8,0.4444444444444444,False,False
Share,Control,R_2cdyQLEGz8JZaV5,False_Unsure,1,0.5,False,Unsure
Share,Control,R_2cdyQLEGz8JZaV5,True_False,1,0.25,True,False
Share,Control,R_2cdyQLEGz8JZaV5,True_True,1,0.3333333333333333,True,True
Share,Control,R_2cdyQLEGz8JZaV5,True_Unsure,5,0.38461538461538464,True,Unsure
Share,Control,R_2cuc9va9zPlwJ9c,False_False,0,0.0,False,False
Share,Control,R_2cuc9va9zPlwJ9c,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2cuc9va9zPlwJ9c,True_False,0,0.0,True,False
Share,Control,R_2cuc9va9zPlwJ9c,True_True,0,0.0,True,True
Share,Control,R_2cuc9va9zPlwJ9c,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2cwijo3NBFcF5EO,False_False,16,0.8888888888888888,False,False
Share,Control,R_2cwijo3NBFcF5EO,False_Unsure,1,0.5,False,Unsure
Share,Control,R_2cwijo3NBFcF5EO,True_False,3,0.75,True,False
Share,Control,R_2cwijo3NBFcF5EO,True_True,3,1.0,True,True
Share,Control,R_2cwijo3NBFcF5EO,True_Unsure,13,1.0,True,Unsure
Share,Control,R_2dio1NyrLeDMFgi,False_False,0,0.0,False,False
Share,Control,R_2dio1NyrLeDMFgi,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2dio1NyrLeDMFgi,True_False,0,0.0,True,False
Share,Control,R_2dio1NyrLeDMFgi,True_True,1,0.3333333333333333,True,True
Share,Control,R_2dio1NyrLeDMFgi,True_Unsure,3,0.23076923076923078,True,Unsure
Share,Control,R_2dj1Cx43jjQCsWu,False_False,1,0.05555555555555555,False,False
Share,Control,R_2dj1Cx43jjQCsWu,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2dj1Cx43jjQCsWu,True_False,0,0.0,True,False
Share,Control,R_2dj1Cx43jjQCsWu,True_True,0,0.0,True,True
Share,Control,R_2dj1Cx43jjQCsWu,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2feaaDlewxditTM,False_False,8,0.4444444444444444,False,False
Share,Control,R_2feaaDlewxditTM,False_Unsure,1,0.5,False,Unsure
Share,Control,R_2feaaDlewxditTM,True_False,2,0.5,True,False
Share,Control,R_2feaaDlewxditTM,True_True,1,0.3333333333333333,True,True
Share,Control,R_2feaaDlewxditTM,True_Unsure,11,0.8461538461538461,True,Unsure
Share,Control,R_2fkPCw3wxIVDo4y,False_False,0,0.0,False,False
Share,Control,R_2fkPCw3wxIVDo4y,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2fkPCw3wxIVDo4y,True_False,0,0.0,True,False
Share,Control,R_2fkPCw3wxIVDo4y,True_True,0,0.0,True,True
Share,Control,R_2fkPCw3wxIVDo4y,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2frlTfBTK5ZEleQ,False_False,1,0.05555555555555555,False,False
Share,Control,R_2frlTfBTK5ZEleQ,False_Unsure,1,0.5,False,Unsure
Share,Control,R_2frlTfBTK5ZEleQ,True_False,1,0.25,True,False
Share,Control,R_2frlTfBTK5ZEleQ,True_True,0,0.0,True,True
Share,Control,R_2frlTfBTK5ZEleQ,True_Unsure,5,0.38461538461538464,True,Unsure
Share,Control,R_2mFa0D8MjYo8Upj,False_False,0,0.0,False,False
Share,Control,R_2mFa0D8MjYo8Upj,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2mFa0D8MjYo8Upj,True_False,0,0.0,True,False
Share,Control,R_2mFa0D8MjYo8Upj,True_True,0,0.0,True,True
Share,Control,R_2mFa0D8MjYo8Upj,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2q4KWEyEQ62kW0s,False_False,0,0.0,False,False
Share,Control,R_2q4KWEyEQ62kW0s,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2q4KWEyEQ62kW0s,True_False,0,0.0,True,False
Share,Control,R_2q4KWEyEQ62kW0s,True_True,0,0.0,True,True
Share,Control,R_2q4KWEyEQ62kW0s,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2rTSanp1lYz5RiP,False_False,4,0.2222222222222222,False,False
Share,Control,R_2rTSanp1lYz5RiP,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2rTSanp1lYz5RiP,True_False,0,0.0,True,False
Share,Control,R_2rTSanp1lYz5RiP,True_True,0,0.0,True,True
Share,Control,R_2rTSanp1lYz5RiP,True_Unsure,3,0.23076923076923078,True,Unsure
Share,Control,R_2sc3wTmJ7GGzmCI,False_False,18,1.0,False,False
Share,Control,R_2sc3wTmJ7GGzmCI,False_Unsure,2,1.0,False,Unsure
Share,Control,R_2sc3wTmJ7GGzmCI,True_False,4,1.0,True,False
Share,Control,R_2sc3wTmJ7GGzmCI,True_True,3,1.0,True,True
Share,Control,R_2sc3wTmJ7GGzmCI,True_Unsure,13,1.0,True,Unsure
Share,Control,R_2t4LDnAh2ESF9PS,False_False,0,0.0,False,False
Share,Control,R_2t4LDnAh2ESF9PS,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2t4LDnAh2ESF9PS,True_False,1,0.25,True,False
Share,Control,R_2t4LDnAh2ESF9PS,True_True,2,0.6666666666666666,True,True
Share,Control,R_2t4LDnAh2ESF9PS,True_Unsure,10,0.7692307692307693,True,Unsure
Share,Control,R_2tkWhiOgp33QyAs,False_False,4,0.2222222222222222,False,False
Share,Control,R_2tkWhiOgp33QyAs,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2tkWhiOgp33QyAs,True_False,0,0.0,True,False
Share,Control,R_2tkWhiOgp33QyAs,True_True,1,0.3333333333333333,True,True
Share,Control,R_2tkWhiOgp33QyAs,True_Unsure,4,0.3076923076923077,True,Unsure
Share,Control,R_2tx3fAzkMmymdBQ,False_False,18,1.0,False,False
Share,Control,R_2tx3fAzkMmymdBQ,False_Unsure,2,1.0,False,Unsure
Share,Control,R_2tx3fAzkMmymdBQ,True_False,4,1.0,True,False
Share,Control,R_2tx3fAzkMmymdBQ,True_True,3,1.0,True,True
Share,Control,R_2tx3fAzkMmymdBQ,True_Unsure,13,1.0,True,Unsure
Share,Control,R_2uIO8vSlnduMmCv,False_False,0,0.0,False,False
Share,Control,R_2uIO8vSlnduMmCv,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2uIO8vSlnduMmCv,True_False,0,0.0,True,False
Share,Control,R_2uIO8vSlnduMmCv,True_True,0,0.0,True,True
Share,Control,R_2uIO8vSlnduMmCv,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2uIjDfkzKuJoHDZ,False_False,3,0.16666666666666666,False,False
Share,Control,R_2uIjDfkzKuJoHDZ,False_Unsure,2,1.0,False,Unsure
Share,Control,R_2uIjDfkzKuJoHDZ,True_False,2,0.5,True,False
Share,Control,R_2uIjDfkzKuJoHDZ,True_True,1,0.3333333333333333,True,True
Share,Control,R_2uIjDfkzKuJoHDZ,True_Unsure,11,0.8461538461538461,True,Unsure
Share,Control,R_2v2HV3FVW9riRqE,False_False,0,0.0,False,False
Share,Control,R_2v2HV3FVW9riRqE,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2v2HV3FVW9riRqE,True_False,0,0.0,True,False
Share,Control,R_2v2HV3FVW9riRqE,True_True,0,0.0,True,True
Share,Control,R_2v2HV3FVW9riRqE,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2v34g0sjwSY8NaX,False_False,0,0.0,False,False
Share,Control,R_2v34g0sjwSY8NaX,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2v34g0sjwSY8NaX,True_False,0,0.0,True,False
Share,Control,R_2v34g0sjwSY8NaX,True_True,0,0.0,True,True
Share,Control,R_2v34g0sjwSY8NaX,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2wHVxkAinB09thE,False_False,0,0.0,False,False
Share,Control,R_2wHVxkAinB09thE,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2wHVxkAinB09thE,True_False,0,0.0,True,False
Share,Control,R_2wHVxkAinB09thE,True_True,0,0.0,True,True
Share,Control,R_2wHVxkAinB09thE,True_Unsure,0,0.0,True,Unsure
Share,Control,R_2wMH5SxgwM8CxRX,False_False,1,0.05555555555555555,False,False
Share,Control,R_2wMH5SxgwM8CxRX,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2wMH5SxgwM8CxRX,True_False,2,0.5,True,False
Share,Control,R_2wMH5SxgwM8CxRX,True_True,1,0.3333333333333333,True,True
Share,Control,R_2wMH5SxgwM8CxRX,True_Unsure,3,0.23076923076923078,True,Unsure
Share,Control,R_2wbEDow6ghVgv8K,False_False,8,0.4444444444444444,False,False
Share,Control,R_2wbEDow6ghVgv8K,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2wbEDow6ghVgv8K,True_False,1,0.25,True,False
Share,Control,R_2wbEDow6ghVgv8K,True_True,3,1.0,True,True
Share,Control,R_2wbEDow6ghVgv8K,True_Unsure,9,0.6923076923076923,True,Unsure
Share,Control,R_2xGgVvEy8cwg0TM,False_False,12,0.6666666666666666,False,False
Share,Control,R_2xGgVvEy8cwg0TM,False_Unsure,0,0.0,False,Unsure
Share,Control,R_2xGgVvEy8cwg0TM,True_False,3,0.75,True,False
Share,Control,R_2xGgVvEy8cwg0TM,True_True,0,0.0,True,True
Share,Control,R_2xGgVvEy8cwg0TM,True_Unsure,8,0.6153846153846154,True,Unsure
Share,Control,R_2y8IZm8yrsNFq5K,False_False,18,1.0,False,False
Share,Control,R_2y8IZm8yrsNFq5K,False_Unsure,2,1.0,False,Unsure
Share,Control,R_2y8IZm8yrsNFq5K,True_False,4,1.0,True,False
Share,Control,R_2y8IZm8yrsNFq5K,True_True,3,1.0,True,True
Share,Control,R_2y8IZm8yrsNFq5K,True_Unsure,13,1.0,True,Unsure
Share,Control,R_2ykB2lgHx4OgNBx,False_False,8,0.4444444444444444,False,False
Share,Control,R_2ykB2lgHx4OgNBx,False_Unsure,1,0.5,False,Unsure
Share,Control,R_2ykB2lgHx4OgNBx,True_False,2,0.5,True,False
Share,Control,R_2ykB2lgHx4OgNBx,True_True,1,0.3333333333333333,True,True
Share,Control,R_2ykB2lgHx4OgNBx,True_Unsure,4,0.3076923076923077,True,Unsure
Share,Control,R_2zJ727KHRtvVrm6,False_False,18,1.0,False,False
Share,Control,R_2zJ727KHRtvVrm6,False_Unsure,2,1.0,False,Unsure
Share,Control,R_2zJ727KHRtvVrm6,True_False,4,1.0,True,False
Share,Control,R_2zJ727KHRtvVrm6,True_True,3,1.0,True,True
Share,Control,R_2zJ727KHRtvVrm6,True_Unsure,13,1.0,True,Unsure
Share,Control,R_308N7OaeIPJCyuY,False_False,7,0.3888888888888889,False,False
Share,Control,R_308N7OaeIPJCyuY,False_Unsure,0,0.0,False,Unsure
Share,Control,R_308N7OaeIPJCyuY,True_False,2,0.5,True,False
Share,Control,R_308N7OaeIPJCyuY,True_True,0,0.0,True,True
Share,Control,R_308N7OaeIPJCyuY,True_Unsure,7,0.5384615384615384,True,Unsure
Share,Control,R_30kEYg83we52Irm,False_False,4,0.2222222222222222,False,False
Share,Control,R_30kEYg83we52Irm,False_Unsure,1,0.5,False,Unsure
Share,Control,R_30kEYg83we52Irm,True_False,2,0.5,True,False
Share,Control,R_30kEYg83we52Irm,True_True,0,0.0,True,True
Share,Control,R_30kEYg83we52Irm,True_Unsure,7,0.5384615384615384,True,Unsure
Share,Control,R_31SMcTNLkmmDX6F,False_False,0,0.0,False,False
Share,Control,R_31SMcTNLkmmDX6F,False_Unsure,0,0.0,False,Unsure
Share,Control,R_31SMcTNLkmmDX6F,True_False,0,0.0,True,False
Share,Control,R_31SMcTNLkmmDX6F,True_True,0,0.0,True,True
Share,Control,R_31SMcTNLkmmDX6F,True_Unsure,0,0.0,True,Unsure
Share,Control,R_322AKgx154wLfKf,False_False,0,0.0,False,False
Share,Control,R_322AKgx154wLfKf,False_Unsure,0,0.0,False,Unsure
Share,Control,R_322AKgx154wLfKf,True_False,0,0.0,True,False
Share,Control,R_322AKgx154wLfKf,True_True,0,0.0,True,True
Share,Control,R_322AKgx154wLfKf,True_Unsure,0,0.0,True,Unsure
Share,Control,R_32JkbymzYhvmUrk,False_False,10,0.5555555555555556,False,False
Share,Control,R_32JkbymzYhvmUrk,False_Unsure,1,0.5,False,Unsure
Share,Control,R_32JkbymzYhvmUrk,True_False,2,0.5,True,False
Share,Control,R_32JkbymzYhvmUrk,True_True,2,0.6666666666666666,True,True
Share,Control,R_32JkbymzYhvmUrk,True_Unsure,7,0.5384615384615384,True,Unsure
Share,Control,R_338gx8L0hjfmJpA,False_False,3,0.16666666666666666,False,False
Share,Control,R_338gx8L0hjfmJpA,False_Unsure,0,0.0,False,Unsure
Share,Control,R_338gx8L0hjfmJpA,True_False,3,0.75,True,False
